epochs;batch_size;learning_rate;momentum;loss_train;accuracy_train;error_train;loss_test;accuracy_test;error_test;optimizer;early_stop;patience
20;32;0.01;0.9;0.008178232237696648;99.76666569709778;0.23333430290222168;0.025181105360388756;99.16999936103821;0.830000638961792;SGD;yes;5
20;32;0.005;0.9;0.004611572716385126;99.86500144004822;0.13499855995178223;0.022624339908361435;99.27999973297119;0.7200002670288086;SGD;yes;5
15;64;0.005;0.9;0.013617794029414654;99.59333539009094;0.4066646099090576;0.021904148161411285;99.27999973297119;0.7200002670288086;SGD;yes;5
20;64;0.005;0.9;0.008875302970409393;99.76500272750854;0.23499727249145508;0.020625591278076172;99.30999875068665;0.6900012493133545;SGD;yes;5
20;64;0.005;0.9;0.014546512626111507;99.54666495323181;0.4533350467681885;0.03760600462555885;98.87999892234802;1.1200010776519775;SGD;yes;5
20;64;0.005;0.9;0.011969917453825474;99.59166646003723;0.40833353996276855;0.03725064545869827;98.9799976348877;1.0200023651123047;SGD;yes;5
20;64;0.005;0.9;0.007183696608990431;99.80833530426025;0.1916646957397461;0.025063971057534218;99.16999936103821;0.830000638961792;SGD;yes;5
20;32;0.0075;0.9;0.005749949254095554;99.86500144004822;0.13499855995178223;0.020525692030787468;99.2900013923645;0.709998607635498;SGD;yes;5
30;32;0.0075;0.9;0.007444300688803196;99.76999759674072;0.23000240325927734;0.021336423233151436;99.2900013923645;0.709998607635498;SGD;yes;3
30;32;0.0075;0.9;0.0047461711801588535;99.86666440963745;0.13333559036254883;0.020520180463790894;99.30999875068665;0.6900012493133545;SGD;yes;3
35;32;0.0075;0.9;0.006865812465548515;99.81833100318909;0.18166899681091309;0.020245864987373352;99.2900013923645;0.709998607635498;SGD;yes;7
40;32;0.0001;0.9;0.04625305160880089;98.58999848365784;1.410001516342163;0.04798116534948349;98.47000241279602;1.5299975872039795;SGD;yes;7
40;32;0.01;0.9;0.0018654655432328582;99.95833039283752;0.041669607162475586;0.02407914213836193;99.33000206947327;0.6699979305267334;SGD;yes;7
40;32;0.01;0.8;0.00660482095554471;99.8116672039032;0.18833279609680176;0.02459552511572838;99.22999739646912;0.7700026035308838;SGD;yes;7
40;32;0.01;0.9;0.0008715548319742084;99.98166561126709;0.018334388732910156;0.021253732964396477;99.36000108718872;0.6399989128112793;SGD
40;32;0.01;0.9;0.0028362262528389692;99.93333220481873;0.06666779518127441;0.02266758494079113;99.37999844551086;0.6200015544891357;SGD
40;32;0.01;0.9;0.0017829639837145805;99.96833205223083;0.03166794776916504;0.022386308759450912;99.36000108718872;0.6399989128112793;SGD
40;32;0.01;0.95;0.0009267886052839458;99.98000264167786;0.019997358322143555;0.02251993492245674;99.36000108718872;0.6399989128112793;SGD
40;32;0.01;0.95;0.010940950363874435;99.66999888420105;0.3300011157989502;0.027738433331251144;99.22999739646912;0.7700026035308838;SGD
40;32;0.01;0.95;0.0038322184700518847;99.90500211715698;0.09499788284301758;0.023712031543254852;99.37999844551086;0.6200015544891357;SGD
40;32;0.01;0.95;0.0014321040362119675;99.96166825294495;0.03833174705505371;0.02018316090106964;99.44000244140625;0.55999755859375;SGD
40;32;0.01;0.95;0.01977645605802536;99.39000010490417;0.6099998950958252;0.04231442138552666;98.78000020980835;1.2199997901916504;SGD
40;32;0.01;0.95;0.002463937969878316;99.92833137512207;0.07166862487792969;0.02254713512957096;99.30999875068665;0.6900012493133545;SGD
40;32;0.01;0.95;0.0007005007937550545;99.98499751091003;0.01500248908996582;0.022128837183117867;99.40999746322632;0.5900025367736816;SGD
40;32;0.01;0.95;0.0008349473355337977;99.97833371162415;0.021666288375854492;0.026136239990592003;99.39000010490417;0.6099998950958252;SGD
40;32;0.01;0.95;0.0007925938698463142;99.98166561126709;0.018334388732910156;0.02343546226620674;99.44999814033508;0.550001859664917;SGD
40;32;0.01;0.95;0.0009178445907309651;99.98000264167786;0.019997358322143555;0.021648190915584564;99.52999949455261;0.4700005054473877;SGD
40;32;0.01;0.95;0.0003921670722775161;99.9916672706604;0.00833272933959961;0.024104421958327293;99.4599997997284;0.5400002002716064;SGD
40;32;0.01;0.95;0.00039510411443188787;99.99499917030334;0.0050008296966552734;0.021790120750665665;99.48999881744385;0.5100011825561523;SGD
